text,characters,words,page_number,font_size,is_bold,font_threshold_flag,y_position,x_position,relative_font_size,text_case,verbs,nouns,adjectives,adverbs,pronouns,cardinal_numbers,coordinating_conjunctions,starts_with_number,ends_with_colon,has_punctuation,relative_y_position,avg_word_length,word_density,verb_ratio,noun_ratio,adjective_ratio,is_short,is_very_short,is_heading,predicted_heading,heading_probability
"of complete physical, emotional, and social well-being, not merely the",70,10,4,11.0,0,0,206.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.8216854150113957,7.0,0.14285714285714285,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
absence of diseases or infirmity.’’ This definition has remained unchanged,74,10,4,11.0,0,0,220.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8012716842241229,7.4,0.13513513513513514,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
since 1948.,11,2,4,11.0,0,0,234.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.7808579534368502,5.5,0.18181818181818182,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"All of us want to maintain positive health, i.e., a perfect blend of physical,",78,14,4,11.0,0,0,248.5040283203125,62.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7604442226495775,5.571428571428571,0.1794871794871795,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
social and mental. Taking adequate amounts of essential nutrients in our,72,11,4,11.0,0,0,262.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7400304918623047,6.545454545454546,0.1527777777777778,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
diet is necessary to maintain positive health.,46,7,4,11.0,0,0,276.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.719616761075032,6.571428571428571,0.15217391304347827,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
Physical health is probably the most easily understood aspect. Mental,69,10,4,11.0,0,0,290.5040283203125,62.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6992030302877592,6.9,0.14492753623188406,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
health can be defined as a state of emotional and psychological,63,11,4,11.0,0,0,304.4599914550781,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,0,0.678853510694173,5.7272727272727275,0.1746031746031746,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
well-being in which an individual is able to use her or his cognitive,69,13,4,11.0,0,0,318.4629821777344,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,0,0.6584354190635313,5.3076923076923075,0.18840579710144928,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"and emotional capabilities, function in society, and meet the ordinary",70,10,4,11.0,0,0,332.4659729003906,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.6380173274328897,7.0,0.14285714285714285,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"demands of everyday life. In other words, the absence of a recognised",69,12,4,11.0,0,0,346.4689636230469,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6175992358022482,5.75,0.17391304347826086,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
mental disorder is not necessarily an indicator of mental health. One way,73,12,4,11.0,0,0,360.5039978027344,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5971344208497973,6.083333333333333,0.1643835616438356,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
to assess mental health is to see how effectively and successfully a person,75,13,4,11.0,0,0,374.5039978027344,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,0,0.5767206900625246,5.769230769230769,0.17333333333333334,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"functions. Feeling capable and competent, being able to handle normal",69,10,4,11.0,0,0,388.5039978027344,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5563069592752519,6.9,0.14492753623188406,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"levels of stress, maintaining satisfying relationships, and leading an",70,9,4,11.0,0,0,402.5039978027344,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.5358932284879792,7.777777777777778,0.12857142857142856,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
independent life; and being able to ‘bounce back’ or recover from difficult,75,12,4,11.0,0,0,416.5039978027344,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.5154794977007064,6.25,0.16,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
situations are all signs of good mental health.,47,8,4,11.0,0,0,430.5039978027344,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.4950657669134337,5.875,0.1702127659574468,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"Physical fitness is good bodily health; it is the result of regular exercise,",77,13,4,11.0,0,0,444.4599914550781,62.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4747162028214456,5.923076923076923,0.16883116883116883,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"proper diet and nutrition, and proper rest for physical recovery. The term",74,12,4,11.0,0,0,458.5039978027344,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.4542383053388882,6.166666666666667,0.16216216216216217,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
physical fitness is used in two ways: general fitness (a state of health,72,13,4,11.0,0,0,472.5039978027344,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,0,0.4338245745516155,5.538461538461538,0.18055555555555555,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
and well-being) and specific fitness (a task-oriented definition based on,73,10,4,11.0,0,0,486.5039978027344,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,0,0.41341084376434273,7.3,0.136986301369863,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
the ability to perform specific aspects of sports or occupations). Physical,75,11,4,11.0,0,0,500.5039978027344,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.39299711297707,6.818181818181818,0.14666666666666667,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"fitness is the capacity of the heart, blood vessels, lungs, and muscles to",74,13,4,11.0,0,0,514.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.37258333769139557,5.6923076923076925,0.17567567567567569,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"function at optimal efficiency. Earlier, fitness was defined as the capacity to",79,12,4,11.0,0,0,528.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3521696069041228,6.583333333333333,0.1518987341772152,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"carry out the day’s activities without undue fatigue. Automation, increased",75,10,4,11.0,0,0,542.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3317558761168501,7.5,0.13333333333333333,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"leisure time, and changes in lifestyles following the Industrial Revolution",75,10,4,11.0,0,0,556.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.3113421453295774,7.5,0.13333333333333333,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"meant that this criterion was no longer sufficient. In the present context,",75,12,4,11.0,0,0,570.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.2909284145423046,6.25,0.16,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
optimum efficiency is the key.,30,5,4,11.0,0,0,584.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.2705146837550319,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Physical fitness is now defined as the body’s ability to function,65,11,4,11.0,0,0,598.5040283203125,62.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,0,0.25010095296775914,5.909090909090909,0.16923076923076924,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"efficiently and effectively in work and leisure activities, to be healthy, to",77,12,4,11.0,0,0,612.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.22968722218048643,6.416666666666667,0.15584415584415584,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
resist diseases and to meet emergency situations. Fitness can also be,69,11,4,11.0,0,0,626.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.2092734913932137,6.2727272727272725,0.15942028985507245,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"divided into five categories: aerobic fitness, muscular strength, muscular",74,9,4,11.0,0,0,640.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.18885976060594098,8.222222222222221,0.12162162162162163,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"endurance, flexibility, and body composition. Being fit prepares one to",71,10,4,11.0,0,0,654.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.16844602981866824,7.1,0.14084507042253522,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
meet mental and emotional challenges. One feels strong and energetic if,71,11,4,11.0,0,0,668.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.1480322990313955,6.454545454545454,0.15492957746478872,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
one is fit. Fitness provides one with the ability to meet routine physical,74,13,4,11.0,0,0,682.5040283203125,44.88610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.12761856824412277,5.6923076923076925,0.17567567567567569,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"demands with enough reserve energy to rise to a sudden challenge, such",70,12,4,11.0,0,0,696.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.10720483745685004,5.833333333333333,0.17142857142857143,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
as running to catch a bus.,26,6,4,11.0,0,0,710.5040283203125,44.88610076904297,1.0,0,0,0,0,0,0,0,0,0,0,1,0.0867911066695773,4.333333333333333,0.23076923076923078,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"Food, Nutrition, Health and Fitness",35,5,4,9.0,0,0,84.21358489990234,44.88610076904297,0.8181818181818182,3,0,0,0,0,0,0,0,0,0,1,1.0,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Reprint 2025-26,15,2,4,8.0,0,0,770.0264892578125,258.3490905761719,0.7272727272727273,2,0,0,0,0,0,0,0,0,0,0,0.0,7.5,0.13333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Human Ecology and Family Sciences – Part I,42,8,5,9.0,0,0,84.21358489990234,316.8373107910156,0.8181818181818182,3,0,0,0,0,0,0,0,0,0,0,1.0,5.25,0.19047619047619047,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
32,2,1,5,11.0,0,0,391.44769287109375,60.97560119628906,1.0,3,0,0,0,0,0,0,0,0,0,0,0.552014687943444,2.0,0.5,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Thus, health is a state of complete mental, physical and social well-",69,12,5,11.0,0,0,105.30402374267578,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.9692475328055845,5.75,0.17391304347826086,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
being whereas fitness is the ability to meet the demands of a physical task.,76,14,5,11.0,0,0,119.30402374267578,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.9488338020183118,5.428571428571429,0.18421052631578946,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"A well-nourished and fit person is better able to learn and has more energy,",76,14,5,11.0,0,0,133.30401611328125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.9284200823556394,5.428571428571429,0.18421052631578946,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"stamina, and self-esteem. A healthy eating pattern along with regular",69,10,5,11.0,0,0,147.30401611328125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.9080063515683667,6.9,0.14492753623188406,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
exercise will certainly help to remain fit. Teenagers between the ages of 12,76,13,5,11.0,0,0,161.30401611328125,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.887592620781094,5.846153846153846,0.17105263157894737,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
and 18 who have unhealthy eating behaviours and are undernourished,66,10,5,11.0,0,0,175.30401611328125,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,0,0.8671788899938213,6.6,0.15151515151515152,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
develop eating disorders.,25,3,5,11.0,0,0,189.30401611328125,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.8467651592065486,8.333333333333334,0.12,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
3.4	 Using Basic Food Groups for,32,6,5,16.0,1,1,216.95204162597656,134.8861083984375,1.4545454545454546,3,0,0,0,0,0,0,0,0,0,1,0.8064509199482764,5.333333333333333,0.1875,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
Planning Balanced Diets,23,3,5,16.0,1,1,236.15199279785156,170.8861083984375,1.4545454545454546,2,0,0,0,0,0,0,0,0,0,0,0.7784550174946022,7.666666666666667,0.13043478260869565,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
One of the simplest ways to plan a balanced diet is to divide foods into,72,15,5,11.0,0,0,267.7039794921875,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.7324483201959033,4.8,0.20833333333333334,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
groups and then make sure that each group is included in the meals. A,69,14,5,11.0,0,0,281.7039794921875,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7120345894086306,4.928571428571429,0.2028985507246377,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
food group consists of different foods which have common characteristics.,73,10,5,11.0,0,0,295.7039794921875,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.6916208586213579,7.3,0.136986301369863,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
"These common features may be the source of food, the physiological",66,11,5,11.0,0,0,309.7040100097656,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6712070833356834,6.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"function performed, or the nutrients present.",45,6,5,11.0,0,0,323.7040100097656,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.6507933525484106,7.5,0.13333333333333333,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
Foods can be grouped on the basis of the predominant nutrients,62,11,5,11.0,0,0,337.7040100097656,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.6303796217611379,5.636363636363637,0.1774193548387097,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
present in them. This classification varies from one country to another,71,11,5,11.0,0,0,351.7040100097656,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6099658909738652,6.454545454545454,0.15492957746478872,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
depending on many factors. The five food group classification is used in,72,12,5,11.0,0,0,365.7040100097656,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5895521601865925,6.0,0.16666666666666666,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
India as a guide to meal planning. Many factors have been considered while,74,13,5,11.0,0,0,379.7040100097656,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5691384293993198,5.6923076923076925,0.17567567567567569,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
"compiling these groups such as availability of food, cost, meal pattern, and",76,12,5,11.0,0,0,393.7040100097656,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.548724698612047,6.333333333333333,0.15789473684210525,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
deficiency diseases prevalent. Not all foods in each group are equal in their,77,13,5,11.0,0,0,407.7040100097656,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5283109678247743,5.923076923076923,0.16883116883116883,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
nutrient content. That is why a variety of foods from each group should be,74,14,5,11.0,0,0,421.7040100097656,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,1,0.5078972370375016,5.285714285714286,0.1891891891891892,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
included in the diet.,21,4,5,11.0,0,0,435.7040100097656,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.4874835062502288,5.25,0.19047619047619047,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
A classification based on nutrients present will ensure that all nutrients,74,11,5,11.0,0,0,449.7040100097656,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.4670697754629561,6.7272727272727275,0.14864864864864866,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
are made available to the body and offer greater variety within the group.,74,13,5,11.0,0,0,463.7040100097656,134.8861083984375,1.0,0,0,0,0,0,0,0,0,0,0,1,0.4466560446756834,5.6923076923076925,0.17567567567567569,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
There are five basic food groups suggested by the Indian Council of,67,12,5,11.0,0,0,477.7040100097656,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.4262423138884106,5.583333333333333,0.1791044776119403,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
Medical Research (ICMR). These include:,39,5,5,11.0,0,0,491.7040100097656,134.8861083984375,1.0,3,0,0,0,0,0,0,0,0,1,1,0.4058285831011379,7.8,0.1282051282051282,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,5,11.0,0,0,509.7039794921875,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.37958240230161755,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Cereals, grains and products",28,4,5,11.0,0,0,509.7039794921875,170.88211059570312,1.0,3,0,0,0,0,0,0,0,0,0,1,0.37958240230161755,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,5,11.0,0,0,523.7039794921875,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.3591686715143448,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Pulses and legumes,18,3,5,11.0,0,0,523.7039794921875,170.88211059570312,1.0,3,0,0,0,0,0,0,0,0,0,0,0.3591686715143448,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,5,11.0,0,0,537.7039794921875,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.3387549407270721,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Milk and meat products,22,4,5,11.0,0,0,537.7039794921875,170.88211059570312,1.0,3,0,0,0,0,0,0,0,0,0,0,0.3387549407270721,5.5,0.18181818181818182,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,5,11.0,0,0,551.7039794921875,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.31834120993979936,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Fruits and vegetables,21,3,5,11.0,0,0,551.7039794921875,170.88211059570312,1.0,3,0,0,0,0,0,0,0,0,0,0,0.31834120993979936,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
•,1,1,5,11.0,0,0,565.7039794921875,152.8861083984375,1.0,3,0,0,0,0,0,0,0,0,0,0,0.2979274791525266,1.0,1.0,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Fats and sugars,15,3,5,11.0,0,0,565.7039794921875,170.88211059570312,1.0,3,0,0,0,0,0,0,0,0,0,0,0.2979274791525266,5.0,0.2,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
List 10 foods that you commonly eat. Identify the food group to which each food belongs.,88,16,5,10.0,0,0,638.9530029296875,140.8861083984375,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,1,0.1911213473751155,5.5,0.18181818181818182,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
Then list the macronutrients and micronutrients present in the foods listed. Identify the,89,13,5,10.0,0,0,656.9530029296875,140.8861083984375,0.9090909090909091,3,0,0,0,0,0,0,0,0,0,1,0.1648751220771934,6.846153846153846,0.14606741573033707,0.0,0.0,0.0,0,0,0,0,0.0009761350348202058
foods which are the richest sources of energy.,46,8,5,10.0,0,0,674.9530029296875,140.8861083984375,0.9090909090909091,0,0,0,0,0,0,0,0,0,0,1,0.13862889677927132,5.75,0.17391304347826086,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
A ctivity 1,11,3,5,12.600000063578287,1,1,602.6882934570312,433.16461181640625,1.1454545512343897,3,0,0,0,0,0,0,0,0,0,0,0.24399977710750576,3.6666666666666665,0.2727272727272727,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Reprint 2025-26,15,2,5,8.0,0,0,770.0264892578125,258.3490905761719,0.7272727272727273,2,0,0,0,0,0,0,0,0,0,0,0.0,7.5,0.13333333333333333,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
33,2,1,6,11.0,0,1,391.44769287109375,498.74700927734375,1.1,3,0,0,0,0,0,0,0,0,0,0,0.552014687943444,2.0,0.5,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
The five food groups are summarised in the table below:,55,10,6,11.0,0,1,105.30402374267578,62.88610076904297,1.1,3,0,0,0,0,0,0,0,0,1,0,0.9692475328055845,5.5,0.18181818181818182,0.0,0.0,0.0,1,0,0,0,0.0009761350348202058
Table 1: Five Food Groups,25,5,6,10.0,1,0,135.19223022460938,204.19570922851562,1.0,2,0,0,0,0,0,0,0,0,0,0,0.9256668327458265,5.0,0.2,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Food group,10,2,6,10.0,1,0,150.47225952148438,49.385704040527344,1.0,3,0,0,0,0,0,0,0,0,0,0,0.9033866609966803,5.0,0.2,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Main Nutrients,14,2,6,10.0,1,0,150.47225952148438,371.6856994628906,1.0,2,0,0,0,0,0,0,0,0,0,0,0.9033866609966803,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Supplied,8,1,6,10.0,1,0,164.47225952148438,371.6856994628906,1.0,2,0,0,0,0,0,0,0,0,0,0,0.8829729302094076,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"I.	 Cereals, Grains and",23,4,6,10.0,1,0,179.75277709960938,49.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8606920464858339,5.75,0.17391304347826086,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Products,8,1,6,10.0,1,0,193.75277709960938,61.38610076904297,1.0,2,0,0,0,0,0,0,0,0,0,0,0.8402783156985612,8.0,0.125,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Rice, Wheat, Ragi,",18,3,6,10.625,0,1,207.79278564453125,61.38610076904297,1.0625,2,0,0,0,0,0,0,0,0,0,1,0.8198062475066294,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Bajra, Maize, Jowar, ",21,3,6,10.625,0,1,221.79278564453125,61.38684844970703,1.0625,2,0,0,0,0,0,0,0,0,0,1,0.7993925167193566,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Barley, Rice flakes,",20,3,6,10.0,0,0,235.79278564453125,61.386199951171875,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7789787859320839,6.666666666666667,0.15,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Wheat flour.,12,2,6,10.0,0,0,249.79278564453125,61.386199951171875,1.0,3,0,0,0,0,0,0,0,0,0,1,0.7585650551448112,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Energy, protein, Invisible",26,3,6,10.0,0,0,179.79278564453125,371.6831970214844,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8606337090811749,8.666666666666666,0.11538461538461539,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"fat, Vitamin – B1, Vitamin",26,5,6,10.0,0,0,193.79278564453125,371.6831970214844,1.0,3,0,0,0,0,0,0,0,0,0,1,0.8402199782939022,5.2,0.19230769230769232,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"– B2, Folic Acid, Iron,",23,5,6,10.0,0,0,207.79278564453125,371.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,1,0.8198062475066294,4.6,0.21739130434782608,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
Fibre,5,1,6,10.0,0,0,221.79278564453125,371.6831970214844,1.0,2,0,0,0,0,0,0,0,0,0,0,0.7993925167193566,5.0,0.2,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
II.	Pulses and Legumes,22,4,6,10.0,1,0,301.4330749511719,49.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6832671291674798,5.5,0.18181818181818182,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Bengal gram, Black",18,3,6,10.0,0,0,315.4731140136719,61.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6627950164771463,6.0,0.16666666666666666,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"gram, Green gram, Red",21,4,6,10.0,0,0,329.4731140136719,61.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6423812856898736,5.25,0.19047619047619047,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"gram, Lentil (whole as",22,4,6,10.0,0,0,343.4731140136719,61.38610076904297,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6219675549026008,5.5,0.18181818181818182,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"well as dals ) Cowpea,",22,5,6,10.416666666666666,0,1,357.4731140136719,61.38610076904297,1.0416666666666665,3,0,0,0,0,0,0,0,0,0,1,0.6015538241153281,4.4,0.22727272727272727,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Peas, Rajmah ,",14,3,6,10.416666666666666,0,1,371.4731140136719,61.39070129394531,1.0416666666666665,2,0,0,0,0,0,0,0,0,0,1,0.5811400933280554,4.666666666666667,0.21428571428571427,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Soyabeans, Beans.",17,2,6,10.0,0,0,385.4731140136719,61.38530731201172,1.0,2,0,0,0,0,0,0,0,0,0,1,0.5607263625407827,8.5,0.11764705882352941,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Energy, Protein, Invisible",26,3,6,10.0,0,0,301.47308349609375,371.6833190917969,1.0,2,0,0,0,0,0,0,0,0,0,1,0.6832087917628208,8.666666666666666,0.11538461538461539,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"fat, Vitamin – B1,",18,4,6,10.0,0,0,315.4731140136719,371.6833190917969,1.0,3,0,0,0,0,0,0,0,0,0,1,0.6627950164771463,4.5,0.2222222222222222,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Vitamin – B2, Folic Acid,",25,5,6,10.0,0,0,329.4731140136719,371.6833190917969,1.0,2,0,0,0,0,0,0,0,0,0,1,0.6423812856898736,5.0,0.2,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
"Calcium, Iron, Fibre.",21,3,6,10.0,0,0,343.4731140136719,371.6833190917969,1.0,2,0,0,0,0,0,0,0,0,0,1,0.6219675549026008,7.0,0.14285714285714285,0.0,0.0,0.0,1,1,0,0,0.0009761350348202058
