pdf_file,page_number,block_id,line_id,text,font_size,font_threshold,is_bold,is_italic,font_name,x0,y0,x1,y1,width,height,is_heading,heading_level,auto_confidence,relative_font_size,word_count,char_count,starts_with_number,ends_with_colon,is_all_caps,is_title_case,has_punctuation
Kehe 103.pdf,8,2,12,"If the meal is vegetarian, use suitable combinations to improve",11.0,11.0,False,False,Bookman-Light,79.4314956665039,387.41961669921875,427.8454895019531,400.38861083984375,348.4139938354492,12.968994140625,0,0,0.0,1.0,10,63,0,0,0,0,1
Kehe 103.pdf,8,2,13,"the overall protein quality of the diet. For example, serving cereal-",11.0,11.0,False,False,Bookman-Light,79.43550109863281,401.41961669921875,424.3404846191406,414.38861083984375,344.9049835205078,12.968994140625,0,0,0.0,1.0,11,69,0,0,0,0,1
Kehe 103.pdf,8,2,14,pulse combinations or including small quantities of milk or curds,11.0,11.0,False,False,Bookman-Light,79.43550109863281,415.41961669921875,427.8714904785156,428.38861083984375,348.4359893798828,12.968994140625,0,0,0.0,1.0,10,65,0,0,0,0,0
Kehe 103.pdf,8,2,15,in the meal.,11.0,11.0,False,False,Bookman-Light,79.43550109863281,429.41961669921875,143.4555206298828,442.38861083984375,64.02001953125,12.968994140625,0,0,0.0,1.0,3,12,0,0,0,0,1
Kehe 103.pdf,8,2,16,•,11.0,11.0,False,False,Bookman-Light,61.43550109863281,443.41961669921875,70.01549530029297,456.38861083984375,8.579994201660156,12.968994140625,0,0,0.0,1.0,1,1,0,0,0,0,0
Kehe 103.pdf,8,2,17,Include uncooked vegetables and fruits in the meals.,11.0,11.0,False,False,Bookman-Light,79.4314956665039,443.41961669921875,363.6759033203125,456.38861083984375,284.2444076538086,12.968994140625,0,0,0.0,1.0,8,52,0,0,0,0,1
Kehe 103.pdf,8,2,18,•,11.0,11.0,False,False,Bookman-Light,61.43550109863281,457.41961669921875,70.01549530029297,470.38861083984375,8.579994201660156,12.968994140625,0,0,0.0,1.0,1,1,0,0,0,0,0
Kehe 103.pdf,8,2,19,Include at least one serving of milk to ensure a supply of calcium,11.0,11.0,False,False,Bookman-Light,79.4314956665039,457.41961669921875,427.9004821777344,470.38861083984375,348.46898651123047,12.968994140625,0,0,0.0,1.0,13,66,0,0,0,0,0
Kehe 103.pdf,8,2,20,"and other nutrients as milk contains all nutrients except iron,",11.0,11.0,False,False,Bookman-Light,79.43550109863281,471.41961669921875,427.8385009765625,484.38861083984375,348.4029998779297,12.968994140625,0,0,0.0,1.0,10,63,0,0,0,0,1
Kehe 103.pdf,8,2,21,"vitamin C, and fibre.",11.0,11.0,False,False,Bookman-Light,79.43550109863281,485.41961669921875,190.3925323486328,498.38861083984375,110.95703125,12.968994140625,0,0,0.0,1.0,4,21,0,0,0,0,1
Kehe 103.pdf,8,2,22,•,11.0,11.0,False,False,Bookman-Light,61.43550109863281,499.41961669921875,69.74049377441406,512.3886108398438,8.30499267578125,12.968994140625,0,0,0.0,1.0,1,1,0,0,0,0,0
Kehe 103.pdf,8,2,23,Cereals should not supply more than 75 per cent of total Kcal/,11.0,11.0,False,False,Bookman-Light,79.43150329589844,499.41961669921875,424.3585205078125,512.3886108398438,344.92701721191406,12.968994140625,0,0,0.0,1.0,12,62,0,0,0,0,0
Kehe 103.pdf,8,2,24,Calories.,11.0,11.0,False,False,Bookman-Light,79.43550109863281,513.4196166992188,131.08050537109375,526.3886108398438,51.64500427246094,12.968994140625,0,0,0.0,1.0,1,9,0,0,0,1,1
Kehe 103.pdf,8,3,0,Remember,10.0,11.0,True,False,Arial-BoldMT,138.43429565429688,139.63650512695312,190.1143035888672,153.4965057373047,51.68000793457031,13.860000610351562,0,0,0.0,0.9090909090909091,1,8,0,0,0,1,0
Kehe 103.pdf,8,3,1,One gram of,10.0,11.0,True,False,Arial-BoldMT,138.43429565429688,153.63650512695312,197.3343048095703,167.4965057373047,58.90000915527344,13.860000610351562,0,0,0.0,0.9090909090909091,3,11,0,0,0,0,0
Kehe 103.pdf,8,3,2,•,10.0,11.0,True,False,Arial-BoldMT,138.43429565429688,167.63650512695312,144.71429443359375,181.4965057373047,6.279998779296875,13.860000610351562,0,0,0.0,0.9090909090909091,1,1,0,0,0,0,0
Kehe 103.pdf,8,3,3,carbohydrate releases  4 Kcal. of,10.0,11.0,True,False,Arial-BoldMT,162.43429565429688,167.63650512695312,321.3942565917969,181.4965057373047,158.9599609375,13.860000610351562,0,0,0.0,0.9090909090909091,5,33,0,0,0,0,1
Kehe 103.pdf,8,3,4,energy,10.0,11.0,True,False,Arial-BoldMT,162.43429565429688,181.63650512695312,195.22430419921875,195.4965057373047,32.790008544921875,13.860000610351562,0,0,0.0,0.9090909090909091,1,6,0,0,0,0,0
Kehe 103.pdf,8,3,5,•,10.0,11.0,True,False,Arial-BoldMT,138.43429565429688,195.63650512695312,144.71429443359375,209.4965057373047,6.279998779296875,13.860000610351562,0,0,0.0,0.9090909090909091,1,1,0,0,0,0,0
Kehe 103.pdf,8,3,6,protein releases 4 Kcal. of energy,10.0,11.0,True,False,Arial-BoldMT,162.43429565429688,195.63650512695312,324.7242431640625,209.4965057373047,162.28994750976562,13.860000610351562,0,0,0.0,0.9090909090909091,6,34,0,0,0,0,1
Kehe 103.pdf,8,3,7,•,10.0,11.0,True,False,Arial-BoldMT,138.43429565429688,209.63650512695312,144.71429443359375,223.4965057373047,6.279998779296875,13.860000610351562,0,0,0.0,0.9090909090909091,1,1,0,0,0,0,0
Kehe 103.pdf,8,3,8,fat releases 9 Kcal. of energy,10.0,11.0,True,False,Arial-BoldMT,162.43429565429688,209.63650512695312,300.27423095703125,223.4965057373047,137.83993530273438,13.860000610351562,0,0,0.0,0.9090909090909091,6,30,0,0,0,0,1
Kehe 103.pdf,8,4,0,"In planning balanced diets, food should be chosen from each group in",10.0,11.0,False,False,ArialMT,88.61119842529297,560.3712158203125,399.90106201171875,573.6812133789062,311.2898635864258,13.30999755859375,0,0,0.0,0.9090909090909091,12,68,0,0,0,0,1
Kehe 103.pdf,8,4,1,"sufficient quantity. Cereals and pulses should be taken adequately, fruits and",10.0,11.0,False,False,ArialMT,73.52090454101562,574.3712158203125,415.0307922363281,587.6812133789062,341.5098876953125,13.30999755859375,0,0,0.0,0.9090909090909091,11,78,0,0,0,0,1
Kehe 103.pdf,8,5,0,"vegetables liberally, animal foods moderately and oils and sugars sparingly.",10.0,11.0,False,False,ArialMT,76.31090545654297,588.3712158203125,409.4608154296875,601.6812133789062,333.14990997314453,13.30999755859375,0,0,0.0,0.9090909090909091,10,76,0,0,0,0,1
Kehe 103.pdf,8,6,0,Now let us look at the concept of the food guide pyramid.,11.0,11.0,False,False,Bookman-Light,44.88610076904297,637.00048828125,351.3460998535156,649.969482421875,306.45999908447266,12.968994140625,0,0,0.0,1.0,12,57,0,0,0,0,1
Kehe 103.pdf,8,7,0,"Food, Nutrition, Health and Fitness",9.0,11.0,False,False,CopperplateGothic-Light,44.88610076904297,84.21358489990234,219.63011169433594,94.31158447265625,174.74401092529297,10.097999572753906,0,0,0.0,0.8181818181818182,5,35,0,0,0,0,1
Kehe 103.pdf,8,8,0,Reprint 2025-26,8.0,11.0,False,False,Arial,258.3490905761719,770.0264892578125,315.7091064453125,780.9464721679688,57.360015869140625,10.91998291015625,0,0,0.0,0.7272727272727273,2,15,0,0,0,1,0
Kehe 103.pdf,9,1,0,Human Ecology and Family Sciences – Part I,9.0,11.0,False,False,CopperplateGothic-Light,316.8373107910156,84.21358489990234,530.88427734375,94.31158447265625,214.04696655273438,10.097999572753906,0,0,0.0,0.8181818181818182,8,42,0,0,0,0,0
Kehe 103.pdf,9,2,0,36,11.0,11.0,False,False,CopperplateGothic-Light,60.97560119628906,391.44769287109375,76.81559753417969,403.7897033691406,15.839996337890625,12.342010498046875,0,0,0.0,1.0,1,2,1,0,0,0,0
Kehe 103.pdf,9,3,0,Food Guide Pyramid,14.0,11.0,False,False,Bookman-Medium,134.8861083984375,105.16413116455078,276.51007080078125,121.46012878417969,141.62396240234375,16.295997619628906,0,0,0.0,1.2727272727272727,3,18,0,0,0,1,0
Kehe 103.pdf,9,4,0,The following figure (Figure 2) illustrates the food guide pyramid for,11.0,11.0,False,False,Bookman-Light,134.8861083984375,133.9481201171875,534.4501342773438,146.91712951660156,399.56402587890625,12.969009399414062,0,0,0.0,1.0,11,70,0,0,0,0,0
Kehe 103.pdf,9,4,1,Indians.,11.0,11.0,False,False,Bookman-Light,134.8861083984375,147.9481201171875,178.88612365722656,160.91712951660156,44.00001525878906,12.969009399414062,0,0,0.0,1.0,1,8,0,0,0,1,1
Kehe 103.pdf,9,6,0,F igure 2: F ood G uide P yramid,7.650000095367432,11.0,False,False,ArialMT-SC700,275.2055969238281,452.67449951171875,390.5660095214844,464.65350341796875,115.36041259765625,11.97900390625,0,0,0.0,0.695454554124312,9,32,0,0,0,0,0
Kehe 103.pdf,9,7,0,The food guide pyramid is a graphic depiction of the daily food guide.,11.0,11.0,False,False,Bookman-Light,152.8861083984375,479.5205078125,534.3661499023438,492.489501953125,381.48004150390625,12.968994140625,0,0,0.0,1.0,13,70,0,0,0,0,1
Kehe 103.pdf,9,7,1,"The illustration was designed to depict variety, moderation, and also",11.0,11.0,False,False,Bookman-Light,134.8861083984375,493.5205078125,534.3841552734375,506.489501953125,399.498046875,12.968994140625,0,0,0.0,1.0,10,69,0,0,0,0,1
Kehe 103.pdf,9,7,2,proportions. The size of each section represents the number of daily,11.0,11.0,False,False,Bookman-Light,134.8861083984375,507.5205078125,534.4281005859375,520.489501953125,399.5419921875,12.968994140625,0,0,0.0,1.0,11,68,0,0,0,0,1
Kehe 103.pdf,9,7,3,servings recommended.  The broad base at the bottom conveys the message,11.0,11.0,False,False,Bookman-Light,134.8861083984375,521.5205078125,534.3512573242188,534.489501953125,399.46514892578125,12.968994140625,0,0,0.0,1.0,11,71,0,0,0,0,1
Kehe 103.pdf,9,7,4,that grains should be abundant and form the foundation of a healthy,11.0,11.0,False,False,Bookman-Light,134.8861083984375,535.5205078125,534.3731079101562,548.489501953125,399.48699951171875,12.968994140625,0,0,0.0,1.0,12,67,0,0,0,0,0
Kehe 103.pdf,9,7,5,"diet.  Fruits and vegetables appear at the next level, showing that they",11.0,11.0,False,False,Bookman-Light,134.8861083984375,549.5205078125,534.4391479492188,562.489501953125,399.55303955078125,12.968994140625,0,0,0.0,1.0,12,72,0,0,0,0,1
Kehe 103.pdf,9,7,6,"have a less prominent, but still important place in the diet.  Meats and",11.0,11.0,False,False,Bookman-Light,134.8861083984375,563.5205078125,534.3951416015625,576.489501953125,399.509033203125,12.968994140625,0,0,0.0,1.0,13,72,0,0,0,0,1
Kehe 103.pdf,9,7,7,milks appear in a smaller band near the top.  A few servings of each can,11.0,11.0,False,False,Bookman-Light,134.8861083984375,577.5205078125,534.4061279296875,590.489501953125,399.52001953125,12.968994140625,0,0,0.0,1.0,15,72,0,0,0,0,1
Kehe 103.pdf,9,7,8,"contribute valuable nutrients such as proteins, vitamins and minerals,",11.0,11.0,False,False,Bookman-Light,134.8861083984375,591.5205078125,534.3951416015625,604.489501953125,399.509033203125,12.968994140625,0,0,0.0,1.0,9,70,0,0,0,0,1
Kehe 103.pdf,9,7,9,"without too much fat and cholesterol.  Fats, oils and sweets occupy the",11.0,11.0,False,False,Bookman-Light,134.8861083984375,605.5205078125,534.4061279296875,618.489501953125,399.52001953125,12.968994140625,0,0,0.0,1.0,12,71,0,0,0,0,1
Kehe 103.pdf,9,7,10,"tiny apex, indicating that they should be used sparingly.",11.0,11.0,False,False,Bookman-Light,134.8861083984375,619.5205078125,481.1659851074219,632.489501953125,346.2798767089844,12.968994140625,0,0,0.0,1.0,9,57,0,0,0,0,1
Kehe 103.pdf,9,8,0,"Alcoholic beverages do not appear in the pyramid, but they too,",11.0,11.0,False,False,Bookman-Light,152.8861083984375,633.5205078125,534.3661499023438,646.489501953125,381.48004150390625,12.968994140625,0,0,0.0,1.0,11,63,0,0,0,0,1
Kehe 103.pdf,9,8,1,"if consumed, should be limited.  Items such as spices, coffee, tea and diet",11.0,11.0,False,False,Bookman-Light,134.8861083984375,647.5205078125,534.3731079101562,660.489501953125,399.48699951171875,12.968994140625,0,0,0.0,1.0,13,75,0,0,0,0,1
Kehe 103.pdf,9,8,2,"soft drinks provide few, if any, nutrients, but can add flavour and pleasure",11.0,11.0,False,False,Bookman-Light,134.8861083984375,661.5205078125,534.3511352539062,674.489501953125,399.46502685546875,12.968994140625,0,0,0.0,1.0,13,76,0,0,0,0,1
Kehe 103.pdf,9,8,3,to meals when used judiciously.,11.0,11.0,False,False,Bookman-Light,134.8861083984375,675.5205078125,307.3660888671875,688.489501953125,172.47998046875,12.968994140625,0,0,0.0,1.0,5,31,0,0,0,0,1
Kehe 103.pdf,9,9,0,"The daily food guide plan and food guide pyramid emphasise grains,",11.0,11.0,False,False,Bookman-Light,152.8861083984375,689.5205078125,534.3661499023438,702.489501953125,381.48004150390625,12.968994140625,0,0,0.0,1.0,11,66,0,0,0,0,1
Kehe 103.pdf,9,9,1,"vegetables, and fruits. These are all plant foods.  Some 75 per cent of a",11.0,11.0,False,False,Bookman-Light,134.8861083984375,703.5205078125,534.4391479492188,716.489501953125,399.55303955078125,12.968994140625,0,0,0.0,1.0,14,73,0,0,0,0,1
Kehe 103.pdf,9,10,0,"Fats, Oils and sugars",10.0,11.0,False,False,Bookman-Light,425.08612060546875,233.69998168945312,529.6861572265625,245.48997497558594,104.60003662109375,11.789993286132812,0,0,0.0,0.9090909090909091,4,21,0,0,0,0,1
Kehe 103.pdf,9,10,1,Use Very Little,10.0,11.0,False,False,Bookman-Light,377.2861022949219,219.50003051757812,447.9660949707031,231.29002380371094,70.67999267578125,11.789993286132812,0,0,0.0,0.9090909090909091,3,15,0,0,0,1,0
Kehe 103.pdf,9,10,2,Energy Giving Food,10.0,11.0,False,False,Bookman-Light,205.8861083984375,219.69912719726562,300.2861328125,231.48912048339844,94.4000244140625,11.789993286132812,0,0,0.0,0.9090909090909091,3,18,0,0,0,1,0
Kehe 103.pdf,9,11,0,Energy Giving Food,10.0,11.0,False,False,Bookman-Light,127.48070526123047,381.5,221.8806915283203,393.2900085449219,94.39998626708984,11.790008544921875,0,0,0.0,0.9090909090909091,3,18,0,0,0,1,0
Kehe 103.pdf,9,12,0,Body Building Food,10.0,11.0,False,False,Bookman-Light,178.8861083984375,278.6991882324219,273.2861328125,290.48919677734375,94.4000244140625,11.790008544921875,0,0,0.0,0.9090909090909091,3,18,0,0,0,1,0
Kehe 103.pdf,9,13,0,Protection Food,10.0,11.0,False,False,Bookman-Light,165.48611450195312,335.2998962402344,241.9661102294922,347.08990478515625,76.47999572753906,11.790008544921875,0,0,0.0,0.9090909090909091,2,15,0,0,0,1,0
Kehe 103.pdf,9,14,0,2-3 Servings,10.0,11.0,False,False,Bookman-Light,401.2861022949219,283.5000305175781,462.48614501953125,295.2900390625,61.200042724609375,11.790008544921875,0,0,0.0,0.9090909090909091,2,12,1,0,0,1,0
Kehe 103.pdf,9,15,0,3-5 Servings,10.0,11.0,False,False,Bookman-Light,426.68609619140625,333.9000244140625,487.8861389160156,345.6900329589844,61.200042724609375,11.790008544921875,0,0,0.0,0.9090909090909091,2,12,1,0,0,1,0
Kehe 103.pdf,9,16,0,6-11 Servings,10.0,11.0,False,False,Bookman-Light,451.08612060546875,392.2998962402344,518.4861450195312,404.08990478515625,67.4000244140625,11.790008544921875,0,0,0.0,0.9090909090909091,2,13,1,0,0,1,0
Kehe 103.pdf,9,17,0,"Meat, Poultry, Nuts,",10.0,11.0,False,False,Bookman-Light,424.08612060546875,294.5000305175781,525.6860961914062,306.2900390625,101.5999755859375,11.790008544921875,0,0,0.0,0.9090909090909091,3,20,0,0,0,1,1
Kehe 103.pdf,9,17,1,"Pulses, Milk, Yogurt",10.0,11.0,False,False,Bookman-Light,424.08612060546875,306.5,521.7161254882812,318.2900085449219,97.6300048828125,11.790008544921875,0,0,0.0,0.9090909090909091,3,20,0,0,0,1,1
Kehe 103.pdf,9,18,0,"Vegetables, Fruits",10.0,11.0,False,False,Bookman-Light,444.08612060546875,347.647216796875,531.3661499023438,359.4372253417969,87.280029296875,11.790008544921875,0,0,0.0,0.9090909090909091,2,18,0,0,0,1,1
Kehe 103.pdf,9,19,0,"Cereals, Bread,",11.0,11.0,False,False,Bookman-Light,450.08612060546875,408.30401611328125,536.0402221679688,421.27301025390625,85.9541015625,12.968994140625,0,0,0.0,1.0,2,15,0,0,0,1,1
Kehe 103.pdf,9,19,1,"Rice, Chapaties",11.0,11.0,False,False,Bookman-Light,450.08612060546875,422.3070068359375,533.68603515625,435.2760009765625,83.59991455078125,12.968994140625,0,0,0.0,1.0,2,15,0,0,0,1,1
Kehe 103.pdf,9,20,0,Reprint 2025-26,8.0,11.0,False,False,Arial,258.3490905761719,770.0264892578125,315.7091064453125,780.9464721679688,57.360015869140625,10.91998291015625,0,0,0.0,0.7272727272727273,2,15,0,0,0,1,0
Kehe 103.pdf,10,0,0,37,11.0,11.0,False,False,CopperplateGothic-Light,498.86248779296875,391.44769287109375,514.4714965820312,403.7897033691406,15.6090087890625,12.342010498046875,0,0,0.0,1.0,1,2,1,0,0,0,0
Kehe 103.pdf,10,1,0,day’s servings should come from these three groups.  This strategy helps,11.0,11.0,False,False,Bookman-Light,44.88610076904297,105.30402374267578,444.3951110839844,118.27302551269531,399.5090103149414,12.969001770019531,0,0,0.0,1.0,11,72,0,0,0,0,1
Kehe 103.pdf,10,1,1,"all people obtain complex carbohydrates, fibre, vitamins, and minerals",11.0,11.0,False,False,Bookman-Light,44.88610076904297,119.30402374267578,444.43902587890625,132.2730255126953,399.5529251098633,12.969001770019531,0,0,0.0,1.0,9,70,0,0,0,0,1
Kehe 103.pdf,10,1,2,with little fat.  It also makes diet planning for vegetarians easier.,11.0,11.0,False,False,Bookman-Light,44.88610076904297,133.30401611328125,390.67657470703125,146.2730255126953,345.7904739379883,12.969009399414062,0,0,0.0,1.0,11,69,0,0,0,0,1
Kehe 103.pdf,10,2,0,3.5	 Vegetarian Food Guide,16.0,11.0,True,False,TrajanPro-Bold,44.88610076904297,160.95204162597656,297.1580810546875,181.25604248046875,252.27198028564453,20.304000854492188,1,2,0.85,1.4545454545454546,4,26,1,0,0,1,1
Kehe 103.pdf,10,3,0,"Vegetarian diets rely mainly on plant foods: grain, vegetables, legumes,",11.0,11.0,False,False,Bookman-Light,44.88610076904297,192.5040283203125,444.38409423828125,205.47303771972656,399.4979934692383,12.969009399414062,0,0,0.0,1.0,10,72,0,0,0,0,1
Kehe 103.pdf,10,3,1,"fruits, seeds, and nuts.  Some vegetarian diets include eggs, milk products,",11.0,11.0,False,False,Bookman-Light,44.88610076904297,206.5040283203125,444.4170837402344,219.47303771972656,399.5309829711914,12.969009399414062,0,0,0.0,1.0,11,76,0,0,0,0,1
Kehe 103.pdf,10,3,2,or both.  People who do not eat meats or milk products can still use the,11.0,11.0,False,False,Bookman-Light,44.88610076904297,220.5040283203125,444.4390869140625,233.47303771972656,399.55298614501953,12.969009399414062,0,0,0.0,1.0,15,72,0,0,0,0,1
Kehe 103.pdf,10,3,3,daily food guide to create an adequate diet.  The food groups are similar,11.0,11.0,False,False,Bookman-Light,44.88610076904297,234.5040283203125,444.4501037597656,247.47303771972656,399.56400299072266,12.969009399414062,0,0,0.0,1.0,13,73,0,0,0,0,1
Kehe 103.pdf,10,3,4,and the number of servings remains the same. Vegetarians can select,11.0,11.0,False,False,Bookman-Light,44.88610076904297,248.5040283203125,444.4281005859375,261.4730224609375,399.54199981689453,12.968994140625,0,0,0.0,1.0,11,67,0,0,0,0,1
Kehe 103.pdf,10,3,5,"alternatives to meat such as legumes, seeds, nuts, tofu and for those who",11.0,11.0,False,False,Bookman-Light,44.88610076904297,262.5040283203125,444.3511047363281,275.4730224609375,399.46500396728516,12.968994140625,0,0,0.0,1.0,13,73,0,0,0,0,1
Kehe 103.pdf,10,3,6,"eat them, eggs. Legumes, and at least one cup of dark leafy greens, help",11.0,11.0,False,False,Bookman-Light,44.88610076904297,276.5040283203125,444.4170837402344,289.4730224609375,399.5309829711914,12.968994140625,0,0,0.0,1.0,14,72,0,0,0,0,1
Kehe 103.pdf,10,3,7,to supply the iron that meats usually provide. Vegetarians who do not,11.0,11.0,False,False,Bookman-Light,44.88610076904297,290.5040283203125,444.4170837402344,303.4730224609375,399.5309829711914,12.968994140625,0,0,0.0,1.0,12,69,0,0,0,0,1
Kehe 103.pdf,10,3,8,drink cow’s milk can use soy ‘milk’ – a product made from soyabeans that,11.0,11.0,False,False,Bookman-Light,44.88610076904297,304.5039978027344,444.4170837402344,317.4729919433594,399.5309829711914,12.968994140625,0,0,0.0,1.0,14,72,0,0,0,0,0
Kehe 103.pdf,10,3,9,"provides similar nutrients if it has been fortified with calcium, vitamin D,",11.0,11.0,False,False,Bookman-Light,44.88610076904297,318.5039978027344,444.3951110839844,331.4729919433594,399.5090103149414,12.968994140625,0,0,0.0,1.0,12,76,0,0,0,0,1
Kehe 103.pdf,10,3,10,"and Vitamin B12 (i.e., these nutrients are added).",11.0,11.0,False,False,Bookman-Light,44.88610076904297,332.5039978027344,322.378662109375,345.4729919433594,277.49256134033203,12.968994140625,0,0,0.0,1.0,8,50,0,0,0,0,1
Kehe 103.pdf,10,4,0,The food guide pyramid emphasises foods from the five food groups,11.0,11.0,False,False,Bookman-Light,62.88610076904297,346.5039978027344,444.4320983886719,359.4729919433594,381.5459976196289,12.968994140625,0,0,0.0,1.0,11,65,0,0,0,0,0
Kehe 103.pdf,10,4,1,shown in the three lower sections of the pyramid.  Each of these food,11.0,11.0,False,False,Bookman-Light,44.88610076904297,360.5039978027344,444.37310791015625,373.4729919433594,399.4870071411133,12.968994140625,0,0,0.0,1.0,13,69,0,0,0,0,1
Kehe 103.pdf,10,4,2,"groups provides some, but not all of the nutrients you need.  Foods in",11.0,11.0,False,False,Bookman-Light,44.88610076904297,374.5039978027344,444.38409423828125,387.4729919433594,399.4979934692383,12.968994140625,0,0,0.0,1.0,13,70,0,0,0,0,1
Kehe 103.pdf,10,4,3,one group cannot replace those in another.  No one food group is more,11.0,11.0,False,False,Bookman-Light,44.88610076904297,388.5039978027344,444.4170837402344,401.4729919433594,399.5309829711914,12.968994140625,0,0,0.0,1.0,13,69,0,0,0,0,1
Kehe 103.pdf,10,4,4,important than another – for good health you need all of them.,11.0,11.0,False,False,Bookman-Light,44.88610076904297,402.5039978027344,381.92608642578125,415.4729919433594,337.0399856567383,12.968994140625,0,0,0.0,1.0,12,62,0,0,0,0,1
Kehe 103.pdf,10,5,0,The pyramid is an outline of what to eat each day.  It is not a right,11.0,11.0,False,False,Bookman-Light,62.88610076904297,416.5039978027344,444.3440856933594,429.4729919433594,381.4579849243164,12.968994140625,0,0,0.0,1.0,16,69,0,0,0,0,1
Kehe 103.pdf,10,5,1,"prescription, but a general guide that lets you choose a healthful diet that",11.0,11.0,False,False,Bookman-Light,44.88610076904297,430.5039978027344,444.3951110839844,443.4729919433594,399.5090103149414,12.968994140625,0,0,0.0,1.0,13,76,0,0,0,0,1
Kehe 103.pdf,10,5,2,is right for you.  The pyramid calls for eating a variety of foods to get the,11.0,11.0,False,False,Bookman-Light,44.88610076904297,444.5039978027344,444.4501037597656,457.4729919433594,399.56400299072266,12.968994140625,0,0,0.0,1.0,16,77,0,0,0,0,1
Kehe 103.pdf,10,5,3,"nutrients you need, and at the same time, the right amount of Calories to",11.0,11.0,False,False,Bookman-Light,44.88610076904297,458.5039978027344,444.4610900878906,471.4729919433594,399.57498931884766,12.968994140625,0,0,0.0,1.0,14,73,0,0,0,0,1
Kehe 103.pdf,10,5,4,maintain a healthy weight.,11.0,11.0,False,False,Bookman-Light,44.88610076904297,472.5039978027344,188.76612854003906,485.4729919433594,143.8800277709961,12.968994140625,0,0,0.0,1.0,4,26,0,0,0,0,1
Kehe 103.pdf,10,6,0,3.6	 Dietary Patterns in Adolescence,16.0,11.0,True,False,TrajanPro-Bold,44.88610076904297,500.15185546875,383.2540588378906,520.4558715820312,338.36795806884766,20.30401611328125,1,2,0.85,1.4545454545454546,5,36,1,0,0,0,1
Kehe 103.pdf,10,7,0,Healthy eating is vital for the teenager’s health and well-being. The,11.0,11.0,False,False,Bookman-Light,44.88610076904297,531.703857421875,444.4060974121094,544.6728515625,399.5199966430664,12.968994140625,0,0,0.0,1.0,11,69,0,0,0,0,1
Kehe 103.pdf,10,7,1,"nutritional needs of adolescents vary tremendously, but generally increase",11.0,11.0,False,False,Bookman-Light,44.88610076904297,545.703857421875,444.38409423828125,558.6728515625,399.4979934692383,12.968994140625,0,0,0.0,1.0,9,74,0,0,0,0,1
Kehe 103.pdf,10,7,2,due to rapid growth and changes in body composition that occur during,11.0,11.0,False,False,Bookman-Light,44.88610076904297,559.703857421875,444.3620910644531,572.6728515625,399.47599029541016,12.968994140625,0,0,0.0,1.0,12,69,0,0,0,0,0
Kehe 103.pdf,10,7,3,puberty. Adequate nutrition is vital for ensuring overall emotional and,11.0,11.0,False,False,Bookman-Light,44.88610076904297,573.7039184570312,444.3620910644531,586.6729125976562,399.47599029541016,12.968994140625,0,0,0.0,1.0,10,71,0,0,0,0,1
Kehe 103.pdf,10,7,4,physical health. Good eating habits help prevent chronic illness in the,11.0,11.0,False,False,Bookman-Light,44.88610076904297,587.7039184570312,444.3841857910156,600.6729125976562,399.49808502197266,12.968994140625,0,0,0.0,1.0,11,71,0,0,0,0,1
Kehe 103.pdf,10,7,5,"future, including obesity, heart disease, cancer and diabetes.",11.0,11.0,False,False,Bookman-Light,44.88610076904297,601.7039184570312,373.6419982910156,614.6729125976562,328.75589752197266,12.968994140625,0,0,0.0,1.0,8,62,0,0,0,0,1
Kehe 103.pdf,10,8,0,Studies of nutrient intakes have shown that adolescents are likely to,11.0,11.0,False,False,Bookman-Light,62.88610076904297,615.7039794921875,444.4430847167969,628.6729736328125,381.5569839477539,12.968994140625,0,0,0.0,1.0,11,69,0,0,0,0,0
Kehe 103.pdf,10,8,1,"obtain less vitamin A, thiamine, iron, and calcium than recommended.",11.0,11.0,False,False,Bookman-Light,44.88610076904297,629.7039794921875,444.4390869140625,642.6729736328125,399.55298614501953,12.968994140625,0,0,0.0,1.0,10,68,0,0,0,0,1
Kehe 103.pdf,10,8,2,"They also ingest (consume) more fat, sugar, protein, and sodium than is",11.0,11.0,False,False,Bookman-Light,44.88610076904297,643.7039794921875,444.38409423828125,656.6729736328125,399.4979934692383,12.968994140625,0,0,0.0,1.0,12,71,0,0,0,0,1
Kehe 103.pdf,10,8,3,currently thought to be optimal.,11.0,11.0,False,False,Bookman-Light,44.88610076904297,657.7039794921875,217.6620330810547,670.6729736328125,172.77593231201172,12.968994140625,0,0,0.0,1.0,5,32,0,0,0,0,1
Kehe 103.pdf,10,9,0,While concern is often expressed over the habit of eating between,11.0,11.0,False,False,Bookman-Light,62.88610076904297,671.7039794921875,444.4541015625,684.6729736328125,381.56800079345703,12.968994140625,0,0,0.0,1.0,11,65,0,0,0,0,0
Kehe 103.pdf,10,9,1,"meals, it has been shown that teenagers obtain substantial nourishment",11.0,11.0,False,False,Bookman-Light,44.88610076904297,685.7039794921875,444.38409423828125,698.6729736328125,399.4979934692383,12.968994140625,0,0,0.0,1.0,10,70,0,0,0,0,1
Kehe 103.pdf,10,9,2,from foods eaten outside of the traditional meals. The choice of foods they,11.0,11.0,False,False,Bookman-Light,44.88610076904297,699.7039794921875,444.4501037597656,712.6729736328125,399.56400299072266,12.968994140625,0,0,0.0,1.0,13,75,0,0,0,0,1
